Description,TotalSalesDollars,ProfitMargin
DiSaronno Cavalli Glass Pack,1369.3700000000001,62.633911944908974
Diamond Creek Red Rock Cab S,4724.789999999999,39.68388013012216
Diamond Crk Cab Svgn Volcanc,4274.81,41.13562941978708
Diamond Crk Gravelly Cab Svg,3149.8600000000006,31.508067025201132
Dictador 20 Yr Rum,5039.159999999991,85.8897117773597
Dingle Original PotStill Gin,179.94,20.64021340446815
Diora Pnt Nr,4287.229999999992,46.17783510565085
Diseno Red Blend Mendoza,6982.319999999931,49.18136092301647
Diseno Torrontes Salta,685.0200000000003,82.76838632448688
Dolin Sweet White Vermouth,1308.1200000000006,33.80041586398803
Dom Bousquet Cab Svgn Rsv,4461.209999999984,23.637309160518946
Dom Bousquet Chardonnay,6402.269999999962,41.39000698189821
Dom Bousquet Malbec Gr Rsv,311.88,31.050404001539057
Dom Bousquet Pnt Nr Rsv,1236.3000000000004,65.45741324921137
Dom Cachot Monot Ct Nuits,4534.319999999988,78.97215017907861
Dom Chandon 00 Carnrs Pnt Nr,551.76,31.970421922575028
Dom Chandon Etoile,909.6600000000001,33.70600004397248
Dom Chandon Riche Extra Dry,227.88,31.49025803054239
Dom Clape Cornas Rd,1151.88,83.10761537660173
Dom Clavel Languedoc,3987.1499999999855,79.39054211654934
Dom D'Andezon CdRhone Red,7691.179999999942,43.548974279629014
Dom Dionysos Charline CdR Bl,2464.6299999999974,26.518787809934903
Dom Faiv Cham Clos De Beze,2141.9300000000003,51.07683257622798
Dom Faiveley Mercurey 14 Bl,6344.46999999999,8.253959747622632
Dom Fleurot-Larose Chass-Mon,223.96,33.77388819432042
Dom Fond Croze CdR Serra Grd,2117.369999999999,59.362794410046405
Dom Fond Croze Serre CdR Bl,1439.0400000000004,8.914276184122775
Dom Fontsainte Corbieres Gr,5512.059999999975,50.0948828568627
Dom Fouassier Sancerre 13,2014.8800000000006,87.32629238465815
Dom Henri Boillot Mersault,1259.82,77.92541791684526
Dom Janasse Terre d'Argile,1019.4900000000004,98.68365555326683
Dom La Fage Cve Nicholas VdP,5366.849999999982,41.715717786038205
Dom La Fage Tess Carignan VV,1454.8800000000003,46.28972836247664
Dom La Suffrene Bandol Rose,2736.9299999999967,31.389549604849133
Dom LaFage Mira Cd Rousillon,179.88,34.62308205470313
Dom Leflaive Merslt 07 d'Ane,236.97,32.89023927079377
Dom Perignon Rose,2529.8899999999994,37.73247058172488
Dom Piquemal Cotes du Roussi,359.76,65.51034022681789
Dom Poujol Rose Coteaux du,1614.1500000000003,68.48867825171143
Dom Prieur Meurslt Mazray 13,1671.78,10.293220399813368
Dom R Bouvier Marsny Rose 14,3551.129999999995,54.56939058834788
Dom Roux Bourgogne Chard,5021.459999999977,26.93121124135176
Dom Roux Bourgogne Pnt Nr,5725.119999999972,34.73918450617596
Dom Serene Evenstad Chard,6222.589999999993,49.6391374009857
Dom Serene Roadblock Syrah,359.80000000000007,79.58866036687049
Dom Serene Rose,8884.849999999984,38.105332512423416
Dom Sourdais Chinon,742.5100000000002,51.514457717741195
Dom St Andrieu Rose CdP,2702.3099999999968,78.97798550129332
Dom Ste Michelle Extra Dry,2201.3999999999996,33.394203688561824
Dom Tempier Bandol Rg,4758.809999999996,81.44536134033507
Dom Tempier Bandol Rose Pro,9749.319999999987,41.518998248082845
Dom Virginie Thunevin Brdx,1896.8800000000006,81.67780776854624
Dom Zind Humbrecht Pnt Bl 12,967.5600000000002,9.711025672826505
Dom Zind Humbrecht Rsl 12,2616.8099999999977,18.82024296758259
Dom de La Foret 15 Rose,374.75,4.032021347565047
Dom de La Petite Cassagne,2916.6299999999937,49.79994034210704
Dom de Marcoux 12 Nerf Rouge,3499.4999999999973,54.7929704243463
Dom de Nouelles Rose d'Anjou,1163.1599999999999,47.42597750954297
Dom de Reuilly Pierre Plates,469.53000000000014,29.563606159350858
Dom de Reuilly Pnt Gris,119.88000000000001,33.333333333333336
Dom de Victoires Quincy Whte,775.0300000000001,34.668335419274094
Dom de la Damase Grenache,563.5300000000001,48.57416641527516
Dom de la Fruitiere Chard,2230.1400000000003,19.900992762786206
Dom du Dupeuble Bjls,1359.1500000000005,91.31589596438951
Dom du Garde Temps Tour Rose,7787.129999999978,64.47009360316308
Dom du Grand Tinel Ch d Pape,3239.279999999996,84.04583734657082
Dom du Grand Tinel Establet,227.94,32.877072913924714
Dom du Gros Nore Antoinette,2713.409999999999,60.63551029884903
Dom le Clos des Lumieres CdR,1777.9500000000007,52.86144154785008
Dom les Pallieres Gigondas,5074.9199999999955,72.41611690430587
Domain Drouhin Pnt Nr Ore,9069.839999999982,37.592063366057076
Domaine Pallieres Gigondas R,8505.189999999988,59.779969642065566
Domaine de la Damase Rhone,1043.28,10.466988727858286
Dominio de Eguren Protocolo,8667.509999999918,39.51319352386033
Domino Cab Svgn,3991.130000000003,36.0217749839469
Domino Chard,5609.98,35.72836990568566
Domino Merlot,2399.380000000001,43.84666075097282
Domino Moscato,143.76,17.863105175292148
Domino Pnt Grigio,5783.3099999999995,37.15402498370644
Dominus 13 Christian Moueix,5979.77,15.304434785953323
Dominus Napanook 13,1367.76,34.21652921565187
Don & Sons Pnt Nr Sonoma Cst,6803.299999999961,42.917113753619255
Don Julio Real Tequila,5399.819999999999,69.3791644906682
Don Q Coco Coconut Rum,77.94,73.33846548627149
Don Q Coco Rum,119.94,40.47023511755877
Don Q Limon Rum,311.76,21.862971516551195
Don Ramon Reposado Tequila,8322.149999999976,60.689965934283684
Don Simon Selecion Chard,464.07000000000005,41.35367509211972
Dona Paula Est Red Blend,1390.8400000000004,74.53337551407783
Donegal Irish Whiskey,7770.859999999965,68.74631636652816
Donnafugata Ben Rye,1223.28,32.90170688640376
Donnafugata Mille una Notte,510.92999999999995,80.29475662028067
Donum Russian River Pnt Nr,395.93999999999994,32.429155932717066
Dos Minas Malbec,2739.689999999996,45.29600064240837
Dos Minas Torrontes,297.75,39.30478589420655
Double Canyon Heaven H Cab S,5469.7199999999875,70.66796837863723
Double Decker Red,1800.9599999999994,83.1995158137882
Double T Trefethen Red,311.88,31.050404001539057
Douce Provence Pear Liqueur,21.99,28.55843565256934
Douglass Hill Cab Svgn,263.56,26.24070420397632
Douglass Hill Chard,1180.0300000000002,26.415430116183497
Douglass Hill Merlot,143.76,0.08347245409013365
Dow LBV Port,5819.639999999976,16.12522424067433
Dow's 10 Yr Old Tawny Port,7296.819999999971,24.27852132846883
Dr Konstantin Frank Rose,5012.04999999998,77.17341207689459
Dr McGillicudy's Buttersctch,398.9700000000004,86.13930871995389
Dr Tanisch Feinherb Rsl,359.76,32.421614409606406
Dragani Mntplcno d'Abruzzo,1880.860000000001,32.03321884669782
Drambuie 15 Yr Old,5738.359999999982,17.79114590231329
Drouhin Chorey Les Beaune,6247.499999999978,37.599999999999774
Drouhin Laforet Red Bourgog,4371.569999999989,43.441829823152624
Drouhin Pouilly Fuisse,8060.639999999966,27.201562158835664
Dry Creek Vyds Est Block 10,7470.4999999999745,32.988153403386406
Du Peyrat Organic Cognac,7078.229999999985,71.755650777101
DuCourt Brdx Blanc,305.64,7.970160973694547
Duboeuf Bjls Rd,163.98999999999995,51.19214586255257
Duboeuf Pouilly Fuisse,1641.2500000000005,90.18796648895659
Dubonnet Bl,131.88,31.028207461328485
Duca di Salaparuta Paso Mule,945.57,34.19736243747158
Duck Pond Chard Wash,5850.969999999963,40.31587924737231
Duck Pond Syrah Columbia,2704.769999999997,74.71651933436111
Duckhorn Chard Napa Vly,8537.55999999997,26.160284671498385
Duckhorn Estates Merlot,3059.8199999999997,78.49481342039728
Duckhorn Howell Mtn Cab Svgn,7309.569999999996,75.9942103297458
Due Torri Pnt Nr del Venezie,9372.379999999934,38.80999276597785
Dunn Cab Svgn Howell Mtn,8839.319999999998,42.73665847599135
Dunn Vyds Cab Svgn Napa Vly,4274.429999999998,30.292460047304516
Dutton Goldfield Chard Dutto,3782.0299999999993,90.37924077810064
Duval-Leroy Femme de Chmpgne,4199.79,50.74039416256526
Duval-Leroy Prestige Rose,3233.119999999999,93.00908233095882
Dylans Ghost Stags Leap Red,4949.009999999997,36.28463066350638
Dynamite Merlot N Cst,2711.869999999994,44.03271543252429
EOS Cab Svgn Paso Robles,725.34,33.41743182507515
Eagle Glen Cab Svgn Napa Vly,6970.829999999973,32.32599274404886
Eagle Rare Bourbon 17 yr,79.99,28.05350668833604
Early Times Mint Julep RTD,233.82,34.64203233256351
Earthshaker La Quete Lirac C,191.88,34.64665415884928
Ecco Domani Collezion Merlot,203.76,32.86219081272084
Ecco Domani Prosecco,1047.9000000000005,85.1588892069854
Echeverria Ltd Edtn Cab Svgn,492.83000000000004,53.00610758273644
Eden Ice Cider Honey Crisp,1938.7900000000004,36.59963172906816
Eden Ice Sprklng Cider Semi,297.48999999999995,26.679888399610057
Eden Ice Windfall Orchard,359.80000000000007,35.09727626459145
Eden Rose Cider Keg,502.98,35.06302437472663
Edna Valley San Luis Obs Mer,2076.2400000000007,18.74349786151893
Egri Bikaver Bulls Blood Eg,723.8100000000001,28.026692087702585
El Caballo Gold Tequila,359.6,37.03003337041158
El Enemigo 11 Cab Franc Mend,6247.499999999979,27.335094037614805
El Enemigo Malbec Mendoza,4911.239999999989,51.922935959146656
El Jimador Silver Tequila,9030.979999999996,20.943242040177157
El Petit Carlania Trepat,803.57,14.387047799196104
El Toro Gold Tequila,9012.719999999983,27.746562635918874
El Toro Silver Tequila,519.3500000000003,37.27929142196981
Elderton Barossa Shiraz,8434.29999999996,21.44078346750733
Elderton E Series Shiraz/Cab,503.72,3.196220122290166
Elijah Craig 18 Yr,519.96,82.01400107700593
Elizabeth Rose Pnt Nr,239.88,34.61730865432716
Elk Cove Five Mtn Pnt Nr,2067.56,30.417980614831013
Elk Cove La Boheme Pnt Nr,2960.3699999999967,48.14263081979611
Elk Cove Pinot Bl,2356.6899999999996,78.63189473371551
Elmer T Lee Bourbon,9342.329999999989,21.863389539868443
Elvio Cogno Barbera D'Alba B,5971.189999999989,35.73006385661807
Elvio Cogno Barolo Ravera,8328.80999999999,14.85878534868717
Elvio Cogno Barolo Vignaelen,3499.6499999999987,32.88328832883285
Elvio Cogno Dolcetto D'Alba,2198.899999999999,22.23566328618853
Elvio Tintero Moscato D'Asti,3626.6999999999884,41.79171147323994
Emilio Lustau Amontillado S,8056.079999999945,27.708761581314512
Emilio Lustau Fino Sherry,3715.7199999999903,17.427577966046755
Emmolo Merlot,5045.1299999999965,78.59856931337744
Emmolo Svgn Blanc,937.33,94.18774604461609
EnRoute Chard Brumaire RRV,6719.569999999989,35.02441376457112
Entwine Cab Svgn,3475.650000000001,33.55055888826553
Entwine Pnt Grigio,545.6100000000001,40.177049540880866
Enzo Boglietti Barolo Fosati,2399.679999999999,91.6105480730764
Enzo Boglietti Brl Case Nere,2124.75,68.83021531944935
Enzo Boglietti Dolcetto Alba,1255.4000000000003,87.89867771228293
Epiphany Revelation,7278.609999999979,30.829787555590784
Eponymous Cab Svgn Napa,9762.879999999974,19.44426234881491
Eppa White Sangria Organic,3013.6799999999953,29.022988505746998
Erath Leland Pnt Nr,1860.5100000000002,42.41256429688635
Erath Prince Hill Pnt Nr,2451.3499999999995,43.93089522100065
Eric Kent Chardonnay RRV,1253.68,27.769446748771625
Eric Kent Small Town Pnt Nr,1389.68,4.737781359737504
Ermita Rioja Crianza,543.6700000000001,64.70653153567422
Ermita Rioja White,508.6800000000002,83.6753951403633
Ermita Sn Felices Rose Rioja,586.6300000000002,90.10960912329749
Errazuriz Max Fndrs RSV,4175.419999999997,77.46334500481387
Esperto Venezie Pnt Grigio,719.28,33.733733733733736
Esporao Reserva Red Alentejo,299.88,32.89315726290516
Est! Est!! Est!!! Bigi Grfti,105.36,31.89066059225512
Estancia Monterey County GSM,2065.0200000000004,55.74280152250341
Estancia Rsv Meritage Paso R,1183.75,31.966228949682076
Evans Nine Stones Brs Shiraz,573.5600000000002,41.06283562312576
Evolucio Fermint Tokaj,1131.9500000000003,31.72843323468352
Excelsior S Afr Chard,3322.4799999999896,36.465531771447644
Excelsior Svgn Bl,4572.599999999973,7.872982548221508
Exem Brdx,3314.629999999987,16.26938753344987
Ezra Brooks Cinnamon Bourbon,56.97,3.2824293487800555
F Coppola Diamnd Petite Sira,2409.3999999999996,96.98514152901137
F Coppola Directors Cab Svgn,902.5400000000003,3.2065060828329237
F Coppola Rosso & Bianc Shir,354.68000000000006,37.43092364948687
F Coppola Sophia Rsl,255.83,6.2815150686002506
F Coppola Vendetta Cab/Malbc,4593.039999999984,0.5926358141880557
F Coppola Votre Sante Ch Red,1569.6000000000008,33.333333333333364
F Coppola Votre Sante Chard,5063.54999999997,33.969250822051364
Fabrizio Dionisio Cast Syrah,4340.91999999998,47.99489509136289
Fabrizio Dionisio Il Cast Sy,287.88,35.05627344726969
Fabrizio Dionisio Rose Syrah,807.4600000000003,45.83013400044585
Failla Pnt Nr Sonoma Cst,3464.0099999999966,98.66224404663959
Fairview Pinotage Paarl,377.73,57.469621157969975
Falesco Sangiovese Umbria,1227.1200000000006,96.42251776517374
Falesco Tellus Cab Svgn IGT,923.1600000000001,31.483166515013654
Falesco Vitiano Umbria Bian,2769.7999999999965,30.340818831684523
Fanal Madeira Full Rich,8989.079999999904,27.14004102755712
Fanal Madeira Rainwater,3806.069999999983,23.49588946078201
Fancy Pants Cab Svgn,215.76000000000002,32.925472747497224
Fancy Pants Red Blend,341.61999999999995,12.885662431941904
Faretti Biscotti Liqueur,1034.64,74.18232428670842
Farm Napa Vly Cab Svgn,130.47,31.961370429983905
Farm Napa Vly Chard,1674.3300000000004,19.544534231603098
Farmers of Wine Italian Red,693.5500000000002,34.60457068704493
Farnese Edizone Cinque Autoc,413.91,61.68249136285666
Farnum Hill Dooryard Cider,1786.510000000001,76.8767037408131
Farnum Hill Dooryard Still,1378.8500000000006,83.97795264169416
Farnum Hill Kingston Blk RSV,4600.5299999999825,25.27730500616202
Farnum Hill Summer Cider,1402.8300000000004,86.53935259439848
Farnum Hill X-Dry StillCider,623.4800000000002,64.56662603451595
Fat Bastard Cab Svgn,6877.749999999937,45.07287993893299
Fat Bastard Merlot,6600.979999999942,37.52064087453626
Fattoire Barbi 10 Brunello,6424.469999999987,22.184709400152702
Fattoria Del Cerro Vino Nob,404.70000000000005,73.84729429206818
Fattoria Heba Marellino 11,6201.3499999999785,66.35893797318313
Fattoria Illario Rose,2280.4799999999987,73.62572791692975
Fattoria Pagliaatura Verm 11,1474.7700000000007,84.50741471551497
Fattoria Poggio Red 10,1457.73,85.38000864357598
Fattoria de Limone,8501.019999999975,54.278427765138645
Fattoria di Basciano Chianti,7601.809999999946,28.677775424536584
Fayolle Fils et Fille Hermit,1735.72,71.42626690940935
Feast Agiorgitiko,1079.1,30.25298860161244
Feast Moschofilero,299.75,5.241034195162628
Federico Ferrero Chard Langh,5708.649999999972,27.098000402896982
Felino Vina Cobos Cab Svgn,1439.2800000000002,32.86643321660832
Felino Vino Cobos Chard,677.9100000000002,76.58096207461168
Felino Vino Cobos Malbec,8815.099999999955,29.510045263241093
Ferghettina Francia Mil Brut,799.84,65.5131026205241
Fernet Branca Borgetti Cafe,239.88000000000002,6.015507753876941
Ferrari Carano Cab Svgn Rsv,695.86,22.32920415026011
Ferrari-Carano RSV Chard,4273.849999999995,29.83375644910317
Ferrari-Carano Terre Chard,638.79,18.40510966045178
Ferreira 10-Yr Tawny Port,24.99,33.7735094037615
Fess Parker Pnt Nr Bien Naci,1594.71,66.62716105122561
Fess Parker Rsl,143.88,31.02585487906589
Fetzer Eagle Peak Merlot Cal,462.59000000000015,10.912471086707477
Fetzer Quartz White Blend,936.3300000000003,6.503049138658412
Fetzer Wh Znfdl Cal,5013.109999999971,32.08766613938218
Feudi D San Gregorio Serpico,4738.419999999998,14.48626335360728
Feudi Di San Gregorio Tauras,1174.5300000000002,17.652167249878687
Feudo Saia Nero d'Avola 13,1285.5500000000002,22.458091867294172
Fifty Shades Of Grey Red Sat,1912.2600000000014,4.414671645069257
Fifty Shades Of Grey Wh Silk,450.59000000000015,88.3796799751437
Finca Abril Malbec 1922,271.91,2.4677282924496997
Finca Abril Rapsodia Malbec,187.9,19.148483235763713
Finca El Origen Rsva Malbec,623.52,14.357197844495765
Finca La Linda Bonarda,167.88,31.95139385275197
Finca La Linda Cab Svgn,8189.209999999915,42.749911163591534
Finca Sandoval Tinto Manchue,5343.029999999986,32.454244127395725
Finca Villacreces Pruno Ribe,1405.2600000000004,15.563667933336225
Fincas de Ganuza 03 Rsva,539.9,42.452305982589365
Finlandia Grapefruit Fusion,4519.879999999987,21.172686000513075
Fire & Flood The Flood Pnt N,7498.49999999999,19.195439087817455
Fire Water Hot Cinnamon,2784.0099999999984,28.179855675805737
Firefly Blackberry Moonshine,9023.979999999938,64.9555960895301
Firefly Moonshine,4233.57999999998,81.64673869396579
Firefly Ridge Chard,5.79,31.088082901554404
Firesteed Citation Pnt Nr,6134.119999999993,46.720474982556524
Firesteed Rsl,1088.3100000000002,45.00647793367699
Firesteed Willamette Pnt Nr,3406.8799999999937,82.02607664490674
Firestone Santa Ynez Rsl,2070.0200000000013,29.580390527627777
Fish Eye Moscato,487.39000000000004,5.037033997414803
Fish Eye Pnt Nr,113.94,34.64981569246973
Fish Eye Rsl,191.76,34.39194826866917
Fish House Svgn Bl,287.76,27.27272727272727
Fitch's Goat 100% Corn Whsky,2159.2799999999993,72.62837612537511
Fitch's Goat Moonshine,1957.1100000000006,89.70522862792588
Five Oaks Cab Svgn Cal,1887.4199999999994,35.356200527704466
Five Oaks Chard Cal,890.6500000000001,31.016673216190405
Five Oaks Merlot Cal,1819.1999999999996,29.683377308707094
Five Oaks Pnt Grigio Cal,613.98,31.39841688654355
Five Oaks Pnt Nr Cal,648.09,38.86034347081424
Five Oaks Wh Moscato,678.4100000000001,32.60712548458897
Five Oaks Wh Znfdl Cal,136.44,35.356200527704495
Five Rivers Cab Svgn,8571.77999999992,43.48478379053077
Flaco Tempranillo,8262.919999999925,37.53201047571507
Flag Hill De Chaunac Red NH,1545.8100000000006,88.72177046338166
Flag Hill Heritage Rd NH,49.96,65.5324259407526
Flag Hill Straight Rye Whsky,1099.75,2.3559899977267635
Flag Hill Wild Blueberry Fr,1130.2200000000005,86.91405213144344
Flagstone Longitude Red,7849.769999999947,30.310314824510325
Flagstone Noon Gun White,8926.229999999921,32.47496423462029
Flavor Essence Variety 5 Pak,1474.4100000000003,98.84699642568891
Fleur Petite Sirah Californa,6460.689999999973,29.517745008659713
Flint & Steel Svgn Bl Napa V,119.91999999999999,0.03335557038024687
Flip Flop Cab Svgn,4978.599999999953,37.22030289639605
Flip Flop Merlot,95.88,32.91614518147685
Flip Flop Moscato,729.0700000000004,36.996447529043884
Flip Flop Rsl,511.3600000000001,38.667474968710906
Flip Flop Sangria,71.88,32.38731218697829
Flipflop Spiced Rum,389.57000000000016,70.92178555843624
Flor De Cana 4 Yr Old Wh Rum,167.88,6.004288777698363
Flor De Cana Centenial 12 Yr,519.87,26.15846269259623
Flora de Cana Black 5 YO Rum,9376.15999999994,65.27576321223167
Florio Dry Marsala Italy,8660.119999999892,22.35072955109061
Flowers Sonoma Cst Chard,599.9399999999999,89.24725805913924
Flowers Sonoma Cst Pnt Nr,399.96,83.33333333333333
Flying Fish Rsl Wash,155.88,32.87143956889915
Foley Johnson Cab Svgn,6227.199999999993,70.76149794450151
Folie A Deux Amador Znfdl,7118.80999999996,37.96828402499824
Folk Machine Pnt Nr,1956.4900000000002,24.374773190765097
Folonari Moscato,2666.909999999993,33.32920870970513
Fonseca Guimaraens Port,439.89000000000004,34.633658414603666
Fonseca Porto 11,989.89,34.63718190910101
Fontana Candida Pinot Grigi,125.86,9.574129985698393
